username,duration,product_id,round,product,from_url
a202400620247,5178,a202400620247-1775892218.642337,3,"{""name"": ""全护防晒帽"", ""description"": ""男士全方位防晒帽 带面罩渔夫帽 防水全脸遮阳帽 防紫外线徒步帽 可拆卸运动户外防晒帽"", ""type"": -1, ""tags"": ""防晒帽,渔夫帽,遮阳帽,户外帽,运动帽,防紫外线,可拆卸面罩,防水,徒步装备,男士防晒,全脸防护,户外运动,防晒装备,遮阳面罩,登山帽"", ""labels"": ""运动与户外配件"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1730128498116692796.jpeg"", ""brand"": """", ""category_id_path"": ""9.834824"", ""categories"": [{""id"": ""b6169062-dbfb-4462-a5d2-35dff0ca79bd"", ""name"": ""全护防晒帽"", ""price"": 18.68, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""aa4aa058-2239-4d29-b53d-49151a662def"", ""round"": 3}",/search/true?page=1&level1=9&level2=834824
a202400620247,2272,a202400620247-1775892266.648581,3,"{""name"": ""防丢项圈"", ""description"": ""发光项圈 猫项圈 狗项圈 宠物项圈 100%防丢项圈 坚固耐用 10年质保！特快专递 直播结束前点击购买！"", ""type"": -1, ""tags"": ""宠物项圈,发光项圈,防丢项圈,猫项圈,狗项圈,耐用项圈,质保项圈,宠物安全,夜间遛宠,宠物配件"", ""labels"": ""猫狗配件"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1730555256378526097.jpeg"", ""brand"": """", ""category_id_path"": ""17.818696"", ""categories"": [{""id"": ""ddcced9f-7991-448a-940d-dc5ebab63a60"", ""name"": ""防丢项圈"", ""price"": 6.6, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""9e9a1949-32f6-4e6f-8f40-3f5daf6dd59c"", ""round"": 3}",/search/true?page=1&level1=17
a202400620247,2156,a202400620247-1775892337.0676672,3,"{""name"": ""香薰除湿喷雾机"", ""description"": ""130毫升香薰除湿机 自动空气清新香薰喷雾 适用于家居客厅 自动空气清新喷雾 持久留香香水"", ""type"": -1, ""tags"": ""香薰除湿机,自动喷雾,空气清新,持久留香,家居香薰,客厅除湿,香薰喷雾,空气加湿,除湿清新,智能香薰"", ""labels"": ""生活家电"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1730053106262641238.jpeg"", ""brand"": """", ""category_id_path"": ""13.844808"", ""categories"": [{""id"": ""42b335b2-30be-4189-8b1f-d431ebe2f4df"", ""name"": ""香薰除湿喷雾机"", ""price"": 25.96, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""b195d834-02b1-45be-897c-fdb5d43ee3ef"", ""round"": 3}",/search/true?page=1&searchQuery=%E9%99%A4%E6%B9%BF
a202400620247,6346,a202400620247-1775893132.0550408,4,"{""name"": ""Nekko全味箱"", ""description"": ""[整箱 70克x48包] 最划算!! Nekko 猫湿粮 肉类口味 (肉汁&果冻) 共32种配方 内含70克x48包 即送 猫咪最爱"", ""type"": -1, ""tags"": ""猫湿粮,猫零食,猫罐头,湿粮,猫粮,肉类口味,肉汁,果冻,多种配方,整箱装,量大优惠,猫咪食品,宠物食品,猫主食,猫辅食"", ""labels"": ""猫狗食品"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1729588717764250196.jpeg"", ""brand"": """", ""category_id_path"": ""17.812168"", ""categories"": [{""id"": ""eb07aeea-5b69-4e7d-9cca-9e8c7f72326d"", ""name"": ""Nekko全味箱"", ""price"": 177.34, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""d39e2c31-0bd4-4ff3-8433-3ba260c8641d"", ""round"": 4}",/search/true?page=1&level1=17&minPrice=0&maxPrice=9999999&order=3
a202400620247,8677,a202400620247-1775893349.4117565,4,"{""name"": ""加厚防滑瑜伽垫"", ""description"": ""NBR瑜伽垫 8毫米加厚防滑防水运动垫 185厘米x61厘米 健身锻炼垫"", ""type"": -1, ""tags"": ""瑜伽垫,NBR材质,加厚8mm,防滑,防水,运动垫,健身垫,锻炼垫,185x61cm,健身器材,运动装备,瑜伽装备,健身辅助,防滑垫,加厚垫,运动防护"", ""labels"": ""健身设备"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1730294090688137544.jpeg"", ""brand"": """", ""category_id_path"": ""9.835336"", ""categories"": [{""id"": ""d49b6ae7-2124-40a4-84d3-d40365a6b399"", ""name"": ""加厚防滑瑜伽垫"", ""price"": 23.07, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""3d0b810f-10e3-429e-b480-9fd4e80edda6"", ""round"": 4}",/search/true?page=1&level1=9&level2=835336
a202400620247,1545,a202400620247-1775893473.1819715,4,"{""name"": ""鲜储盒"", ""description"": ""冰箱收纳盒 生鲜储存盒 塑料盒 蔬菜收纳盒 保鲜盒 防异味盒"", ""type"": -1, ""tags"": ""冰箱收纳,生鲜保鲜,蔬菜储存,塑料保鲜盒,防串味,厨房收纳,食品保鲜,冷藏收纳,冰箱整理,保鲜容器,密封保鲜,食材储存,冰箱分隔盒,透明收纳盒,冰箱保鲜盒"", ""labels"": ""厨房器具"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1729636137205860957.jpeg"", ""brand"": """", ""category_id_path"": ""11.859528"", ""categories"": [{""id"": ""416e9a49-059b-4037-b113-7cccc3dcacaf"", ""name"": ""鲜储盒"", ""price"": 16.28, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""8964bb91-7437-4f5e-8b34-ac962ebba37d"", ""round"": 4}",/search/true?page=1&level1=11&level2=859528
a202400620247,4367,a202400620247-1775893575.238388,4,"{""name"": ""猫叠包"", ""description"": ""猫咪背包 宠物背包 宠物携带包 可折叠 透气 MBB-073"", ""type"": -1, ""tags"": ""猫咪背包,宠物背包,宠物携带包,可折叠,透气,便携,出行,猫包,宠物出行,双肩,外出包,折叠包,透气网,宠物用品,猫狗用品"", ""labels"": ""猫狗配件"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1729982863158708338.jpeg"", ""brand"": """", ""category_id_path"": ""17.818696"", ""categories"": [{""id"": ""99cbee4a-6de3-48e5-b030-d256ae337d46"", ""name"": ""猫叠包"", ""price"": 30.8, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""188dcb44-9457-483f-85d3-1348500dcd40"", ""round"": 4}",/search/true?page=1&level1=17
a202400620247,1345,a202400620247-1775894124.1015623,5,"{""name"": ""电刮痧仪"", ""description"": ""FULI 电刮痧面部提拉紧致按摩仪 *无赠品*"", ""type"": -1, ""tags"": ""刮痧仪,面部提拉,紧致按摩,美容仪器,家用美容,面部护理,提拉紧致,电动刮痧,美容工具,护肤仪器"", ""labels"": ""美容、个护电器"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1729613377537346256.jpeg"", ""brand"": """", ""category_id_path"": ""14.849416"", ""categories"": [{""id"": ""84fe12b6-2e08-4a24-8615-03f812839804"", ""name"": ""电刮痧仪"", ""price"": 200.2, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""96260d42-d902-4ee8-93a0-fb5020b75294"", ""round"": 5}",/search/true?page=1&level1=14
a202400620247,1736,a202400620247-1775894195.4392905,5,"{""name"": ""迪登特草本牙膏"", ""description"": ""โปร(5)支 迪登特草本牙膏 减少口腔异味"", ""type"": -1, ""tags"": ""草本牙膏,口腔异味,清新口气,天然成分,护龈健齿,植物萃取,口腔护理,减少口臭,薄荷牙膏,牙齿清洁"", ""labels"": ""鼻子口腔护理"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1730147587084880299.jpeg"", ""brand"": """", ""category_id_path"": ""14.849672"", ""categories"": [{""id"": ""f40f94d3-e5d1-456e-862b-a99ca16db761"", ""name"": ""迪登特草本牙膏"", ""price"": 19.58, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""9b7d2a80-13be-40c8-bb63-186898ff3047"", ""round"": 5}",/search/true?page=1&searchQuery=%E8%8D%89%E6%9C%AC%E7%89%99%E8%86%8F
a202400620247,1778,a202400620247-1775895022.583777,6,"{""name"": ""甜菊果茶"", ""description"": ""茶时光 甜菊糖浆 果茶风味"", ""type"": -1, ""tags"": ""甜菊糖浆,果茶风味,茶时光,无糖糖浆,天然甜味剂,饮品调味,健康甜味,低卡路里,茶饮伴侣,自制饮料,烘焙调味,咖啡伴侣,健康生活,零卡糖浆,果味糖浆"", ""labels"": ""饮料"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1730480360887913065.jpeg"", ""brand"": """", ""category_id_path"": ""24.914824"", ""categories"": [{""id"": ""bd48827f-61a3-4b24-abd8-3dde23ccf39f"", ""name"": ""甜菊果茶"", ""price"": 19.58, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""c89d5029-0311-4743-ae1e-bea0c4ef8a44"", ""round"": 6}",/search/true?page=2&level1=24&level2=914824
a202400620247,1517,a202400620247-1775895162.5653622,6,"{""name"": ""方帘墨镜"", ""description"": ""【Gorgeousif】男女通用欧美个性遮阳帘太阳镜方形框太阳镜男士太阳镜女士太阳镜"", ""type"": -1, ""tags"": ""太阳镜,遮阳镜,方形镜框,男女通用,欧美风,个性设计,时尚墨镜,防紫外线,户外防晒,潮流配饰"", ""labels"": ""眼镜"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1730088630895741367.jpeg"", ""brand"": """", ""category_id_path"": ""8.905352"", ""categories"": [{""id"": ""5bfa403c-396a-4667-91bd-ee9e3bb52395"", ""name"": ""方帘墨镜"", ""price"": 3.34, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""a727facf-3c18-47b8-ac82-a54629e7a2e2"", ""round"": 6}",/search/true?page=1&level1=8
a202400620247,35076,a202400620247-1775895237.735871,6,"{""name"": ""GM墨镜"", ""description"": ""墨镜, MX-STUDIO-2311-Jackson Wang 同款 GM 时尚潮流 魅力休闲百搭 高级感 黑白墨镜 男女通用墨镜 适合驾驶 UV400防紫外线 贝优妮塔墨镜 天堂眼镜"", ""type"": -1, ""tags"": ""墨镜,GM同款,Jackson Wang同款,时尚潮流,休闲百搭,高级感,男女通用,驾驶墨镜,UV400,防紫外线,黑白墨镜,明星同款,潮流配饰,王嘉尔同款"", ""labels"": ""眼镜"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1730261595186694799.jpeg"", ""brand"": """", ""category_id_path"": ""8.905352"", ""categories"": [{""id"": ""327a910a-37b8-4ed2-87fa-6cca07834b5d"", ""name"": ""GM墨镜"", ""price"": 12.98, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""7cf0403c-7e5c-49c1-954d-df865699871d"", ""round"": 6}",/search/true?page=1&level1=8&searchQuery=%E5%A2%A8%E9%95%9C
a202400620247,1544,a202400620247-1775896054.3082416,7,"{""name"": ""酷感男士"", ""description"": ""SEX THE CITY 男士香水 75毫升 酷感香调"", ""type"": -1, ""tags"": ""男士香水,酷感香调,木质香,清新淡香,持久留香,商务休闲,经典男香,魅力型男,送礼佳品,SEX THE CITY"", ""labels"": ""香水"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1729645473090341645.jpeg"", ""brand"": """", ""category_id_path"": ""14.856208"", ""categories"": [{""id"": ""4c3623b0-24f2-411c-bd22-253a590947d5"", ""name"": ""酷感男士"", ""price"": 15.62, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""b9e2e6c8-d46b-41ed-bdbd-b483732d6680"", ""round"": 7}",/search/true?page=1&searchQuery=%E9%A6%99%E6%B0%B4
a202400620247,4757,a202400620247-1775896339.0324588,7,"{""name"": ""厨卫防滑垫"", ""description"": ""30x30厘米防滑垫（1片）用于厨房/浴室地面铺设"", ""type"": -1, ""tags"": ""防滑垫,厨房垫,浴室垫,地垫,防滑地垫,吸水垫,家居防护,地面保护,防水垫,防油垫,厨房用品,卫浴用品,家居用品,防滑安全,易清洁,30x30,方形垫,硅胶垫,PVC垫,门口垫"", ""labels"": ""浴室用品"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1730218233439422737.jpeg"", ""brand"": """", ""category_id_path"": ""10.851976"", ""categories"": [{""id"": ""82b5a33e-b01a-436e-b20e-ac7702a0f92f"", ""name"": ""厨卫防滑垫"", ""price"": 1.81, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""0446bf25-8beb-4253-8cf1-7644ac4e6ffd"", ""round"": 7}",/search/true?page=1&level1=10&level2=851976
a202400620247,1987,a202400620247-1775896782.7509484,8,"{""name"": ""雾感珍珠"", ""description"": ""【买2副送清洗器 买4副送360ML】MIDROO【货到付款】泰国直邮 FOG PEARL 雾感珍珠 棕色/灰色 迷你直径14.0mm 月抛型隐形眼镜"", ""type"": -1, ""tags"": ""泰国直邮,雾感珍珠,棕色隐形眼镜,灰色隐形眼镜,迷你直径14.0mm,月抛隐形眼镜,买赠活动,货到付款,美瞳,彩色隐形眼镜"", ""labels"": ""眼镜耳朵护理"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1729574420226476400.jpeg"", ""brand"": """", ""category_id_path"": ""14.849544"", ""categories"": [{""id"": ""90d80a52-3f7f-478a-ae93-a62f51fad5c0"", ""name"": ""雾感珍珠"", ""price"": 10.78, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""9dac3674-537d-4141-a28e-c114c027dcd5"", ""round"": 8}",/search/true?page=3&level1=14
a202400620247,1460,a202400620247-1775896873.5388231,8,"{""name"": ""宁谷护甲"", ""description"": ""宁姐谷胱甘肽护肤品 护发护甲产品 成人款"", ""type"": -1, ""tags"": ""谷胱甘肽,护肤,护发,护甲,美肤,抗氧化,亮肤,滋养,成人护理,健康美甲,柔顺秀发,肌肤焕亮,营养补充,口服美容,内服保养"", ""labels"": ""保健食品"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1729704928689490734.jpeg"", ""brand"": """", ""category_id_path"": ""25.700646"", ""categories"": [{""id"": ""c2022046-a225-4f8b-8bad-2761ff71ed4f"", ""name"": ""宁谷护甲"", ""price"": 29.7, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""ce349fb1-2cc1-498c-ba9a-215e47b273d0"", ""round"": 8}",/search/true?page=1
a202400620247,3049,a202400620247-1775897734.8986442,9,"{""name"": ""宠物防丢牌"", ""description"": ""[DIY宠物防丢牌M01-M12] 304不锈钢材质！免费激光雕刻姓名-电话号码 10年质保+赠送发光项圈！1日速递！"", ""type"": -1, ""tags"": ""宠物防丢牌,DIY定制,304不锈钢,激光雕刻,宠物名牌,宠物安全,防丢失,宠物项圈,发光项圈,姓名牌,宠物用品,宠物配件,快速配送,质保十年,宠物防丢,定制刻字,宠物身份牌,不锈钢狗牌,宠物礼物,宠物标识"", ""labels"": ""猫狗配件"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1730522857779595665.jpeg"", ""brand"": """", ""category_id_path"": ""17.818696"", ""categories"": [{""id"": ""9da968a1-0603-4f75-a07f-dd1a8a7454c6"", ""name"": ""宠物防丢牌"", ""price"": 18.48, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""00e7101d-ea3a-4c0e-9beb-a15f57eaca5d"", ""round"": 9}",/search/true?page=1&level1=17
a202400620247,1258,a202400620247-1775897861.795235,9,"{""name"": ""分子柔肤霜"", ""description"": ""分子学入门柔肤霜️"", ""type"": -1, ""tags"": ""分子学,柔肤霜,入门护肤,基础护肤,保湿,滋润,温和,舒缓,敏感肌适用,护肤霜,肌肤屏障,修护,日常护理"", ""labels"": ""美容护肤"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1729575394851261372.jpeg"", ""brand"": """", ""category_id_path"": ""14.848776"", ""categories"": [{""id"": ""9b32727c-a9eb-4597-ac16-3b8b577fe750"", ""name"": ""分子柔肤霜"", ""price"": 129.58, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""9c14f956-a61a-4836-b335-fbd9cf06c934"", ""round"": 9}",/search/true?page=1&searchQuery=%E5%88%86%E5%AD%90
a202400630023,28081,a202400630023-1775890632.673847,1,"{""name"": ""卡通毛巾"", ""description"": ""大号卡通毛巾 畅销"", ""type"": -1, ""tags"": ""儿童,成人,通用,可爱实用毛巾"", ""labels"": ""运动与户外玩具"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/image_pre/8000000000000079.png"", ""brand"": """", ""category_id_path"": ""19.859912"", ""categories"": [{""id"": ""79785114-1768-466a-8489-d3fc672d369b"", ""name"": ""卡通毛巾"", ""price"": 49.86, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""8be3010c-0d9d-4545-8ba1-b0d626aa9232"", ""round"": 1}",/search/true?page=1
a202400630023,17460,a202400630023-1775891353.571798,2,"{""name"": ""衣架夹"", ""description"": ""新款衣架夹 包邮"", ""type"": -1, ""tags"": ""大容量,经济装,囤货"", ""labels"": ""五金"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/image_pre/8000000000000081.png"", ""brand"": """", ""category_id_path"": ""21.872328"", ""categories"": [{""id"": ""142d82f5-a943-4ab9-99bd-b2b8531bab75"", ""name"": ""衣架夹"", ""price"": 26.7, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""705fae75-f72a-4031-99b0-74042253d567"", ""round"": 2}",/search/true?page=1
a202400630023,26018,a202400630023-1775891454.6642635,2,"{""name"": ""雨衣套装2"", ""description"": ""家用雨衣套装2 品质保证"", ""type"": -1, ""tags"": ""清洁,除臭,清香,防雨"", ""labels"": ""保健食品"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/image_pre/8000000000000098.png"", ""brand"": """", ""category_id_path"": ""25.700646"", ""categories"": [{""id"": ""4e77c66a-6606-4009-9142-b05479ea6445"", ""name"": ""雨衣套装2"", ""price"": 12.2, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""a5735012-be71-407d-bf0c-47843aa3f3b4"", ""round"": 2}",/search/true?page=1
a202400630023,9404,a202400630023-1775891501.860362,2,"{""name"": ""纳米毛巾"", ""description"": ""新款纳米毛巾 包邮"", ""type"": -1, ""tags"": ""家用,便携,实惠,毛巾"", ""labels"": ""酒具"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/image_pre/8000000000000001.png"", ""brand"": """", ""category_id_path"": ""11.858888"", ""categories"": [{""id"": ""45d28d89-d8b2-4d69-a2e9-a46e2cd39b85"", ""name"": ""纳米毛巾"", ""price"": 13.25, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""b9dc7e18-85fe-4546-870f-23ac2a0974d5"", ""round"": 2}",/search/true?page=2
a202400630023,28182,a202400630023-1775892136.5255315,3,"{""name"": ""宁奢防晒"", ""description"": ""（2瓶）宁姐防晒 奢华防晒霜 面部防晒"", ""type"": -1, ""tags"": ""防晒霜,面部防晒,奢华防晒,防晒乳,护肤防晒,美白防晒,清爽防晒,高倍防晒,户外防晒,日常防晒,防晒隔离,防晒护肤,防晒保湿,防晒修复,防晒霜套装,实惠,特价"", ""labels"": ""美容护肤"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1729754650544867771.jpeg"", ""brand"": """", ""category_id_path"": ""14.848776"", ""categories"": [{""id"": ""b8cb92d2-fd6c-46f0-b8d4-359a6e865f1f"", ""name"": ""宁奢防晒"", ""price"": 20.9, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""a90a660e-5c55-45a2-9cd8-d9f030d333fd"", ""round"": 3}",/search/true?page=6&searchQuery=%E9%98%B2%E6%99%92
a202400630023,64052,a202400630023-1775892224.70487,3,"{""name"": ""冰丝防晒袖"", ""description"": ""空调防晒袖套 细密面料 指套式袖套 防99%紫外线 均码 男女通用 户外运动"", ""type"": -1, ""tags"": ""防晒袖套,防紫外线,户外运动,指套式,男女通用,均码,细密面料,空调袖套,防晒装备,运动配件,实惠,好评居多"", ""labels"": ""运动与户外配件,服装配饰"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1730133590725724819.jpeg"", ""brand"": """", ""category_id_path"": ""9.834824"", ""categories"": [{""id"": ""ac49782c-95a3-4779-a4d1-ded0952626d2"", ""name"": ""冰丝防晒袖"", ""price"": 2.64, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""7df40909-0219-4e23-8a77-5a41fe07fdb9"", ""round"": 3}",/search/true?page=1&searchQuery=%E9%98%B2%E6%99%92
a202400630023,19443,a202400630023-1775892388.6739604,3,"{""name"": ""草驱蚊香盒"", ""description"": ""草药香、驱蚊香、驱蚊香薰、防蚊香 #盒装版 12包（1包30支）"", ""type"": -1, ""tags"": ""草药香,驱蚊香,驱蚊香薰,防蚊香,盒装,香薰,天然驱蚊,蚊香,防蚊,室内香薰,草本,香氛,居家驱蚊,香薰产品,12包装,便携香薰,天然无害"", ""labels"": ""家庭护理用品"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1729632969433975262.jpeg"", ""brand"": """", ""category_id_path"": ""10.852232"", ""categories"": [{""id"": ""88ee8c7b-42de-4f25-bbf9-909a1b7aa9b4"", ""name"": ""草驱蚊香盒"", ""price"": 19.69, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""a55ceb6b-1808-40c7-9e72-2577fa067eaa"", ""round"": 3}",/search/true?page=1&searchQuery=%E9%A9%B1%E8%9A%8A
a202400630023,19741,a202400630023-1775893160.7342002,4,"{""name"": ""快送棉印筒裙"", ""description"": ""成品侧系绳钩纹棉质印花筒裙，快速发货，每日配送"", ""type"": -1, ""tags"": ""侧系绳,钩纹,棉质,印花,筒裙,半身裙,女裙,日常穿搭,快速发货,每日配送,成品裙,棉布裙,印花裙,系带裙,休闲裙"", ""labels"": ""祈祷用品,服饰"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1729612664243653346.jpeg"", ""brand"": """", ""category_id_path"": ""5.601348"", ""categories"": [{""id"": ""df14fd39-1537-43f2-94f0-80fa45d2dacf"", ""name"": ""快送棉印筒裙"", ""price"": 41.58, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""9b648885-85aa-46d2-a504-53de5639ca65"", ""round"": 4}",/search/true?page=1&searchQuery=%E8%8A%B1%E7%AD%92%E8%A3%99
a202400630023,10583,a202400630023-1775893429.5575948,4,"{""name"": ""薄模杯无钢圈"", ""description"": ""SBXU8201 无钢圈薄模杯文胸 Pretty Perfect款（特价商品）"", ""type"": -1, ""tags"": ""无钢圈文胸,薄模杯,特价商品,Pretty Perfect款,舒适内衣,无痕内衣,薄款文胸,聚拢文胸,女士内衣,特惠促销"", ""labels"": ""女士内衣"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1729619229795584631.jpeg"", ""brand"": """", ""category_id_path"": ""2.842888"", ""categories"": [{""id"": ""47ff1885-465a-4033-b039-4d798de93680"", ""name"": ""薄模杯无钢圈"", ""price"": 33, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""58598426-7b56-46fc-b23b-9efe4ccf7340"", ""round"": 4}",/search/true?page=1&minPrice=0&maxPrice=9999999&order=0&level1=2
a202400630023,3485,a202400630023-1775893487.2322452,4,"{""name"": ""酷马Polo衫"", ""description"": ""BeCoolMan-polo-男士T恤 马球衫套装 男式短袖商务休闲马球衫 高端精细刺绣 舒适面料 价格实惠 五色可选 灰色 绅士衬衫 有领服装"", ""type"": -1, ""tags"": ""商务休闲,男士T恤,马球衫,短袖衬衫,刺绣装饰,舒适面料,多色可选,绅士风格,有领服装,价格实惠"", ""labels"": ""男士上装"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1729654409739667742.jpeg"", ""brand"": """", ""category_id_path"": ""3.839944"", ""categories"": [{""id"": ""b9ef37ae-f4fd-4eda-a11a-3a48db192eba"", ""name"": ""酷马Polo衫"", ""price"": 24.97, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""f9203f92-3fc1-41c6-8e98-e67de627b1dd"", ""round"": 4}",/search/true?page=1&searchQuery=%E9%85%B7%E9%A9%ACPolo%E8%A1%AB
a202400630023,17121,a202400630023-1775894181.453006,5,"{""name"": ""泼水印花短裤"", ""description"": ""男士泼水节休闲短裤+印花短裤，印花清晰不脱落，做工精细不刺眼"", ""type"": -1, ""tags"": ""泼水节短裤,男士休闲短裤,印花短裤,防水短裤,速干短裤,节日服饰,夏季短裤,沙滩裤,度假穿搭,个性印花,做工精细,印花牢固,运动休闲,男装下装"", ""labels"": ""男士下装"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1729654293038270488.jpeg"", ""brand"": """", ""category_id_path"": ""3.840072"", ""categories"": [{""id"": ""c183e294-af34-40af-8a42-e30d2a608c17"", ""name"": ""泼水印花短裤"", ""price"": 21.34, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""416030e7-487c-459f-8e36-7bfba707b7b0"", ""round"": 5}",/search/true?page=1&searchQuery=%E6%B3%BC%E6%B0%B4%E8%8A%82
a202400630023,15544,a202400630023-1775894357.475404,5,"{""name"": ""巧谷棒"", ""description"": ""ROYALGHARRY 燕麦谷物棒 巧克力零食 进口零食 即食装"", ""type"": -1, ""tags"": ""燕麦谷物棒,巧克力零食,进口零食,即食零食,能量棒,谷物棒,巧克力涂层,健康零食,便携零食,办公室零食,休闲零食,代餐零食,燕麦棒,谷物零食,巧克力谷物棒,健康低脂"", ""labels"": ""零食"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1729647517589342551.jpeg"", ""brand"": """", ""category_id_path"": ""24.915336"", ""categories"": [{""id"": ""9f0d988e-a66a-44da-845e-27ffe486c6fe"", ""name"": ""巧谷棒"", ""price"": 15.18, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""104052e7-1863-4d14-bf8e-25822183c420"", ""round"": 5}",/search/true?page=1&searchQuery=%E8%BF%9B%E5%8F%A3%E9%9B%B6%E9%A3%9F&minPrice=0&maxPrice=9999999&order=0
a202400630023,12865,a202400630023-1775894582.0931652,5,"{""name"": ""美肤特惠六件套"", ""description"": ""Mega Sale 防晒套装 2件 + 面霜 2件 + 精华 2件 特价 面部护肤"", ""type"": -1, ""tags"": ""防晒套装,面霜,精华,面部护肤,特价套装,护肤组合,防晒护肤,保湿面霜,修护精华,防晒保湿,护肤礼盒,特惠组合,多件套装,日常护肤,防晒修护,优惠"", ""labels"": ""美容护肤"", ""imageUrl"": ""https://aivlml-cdn.glotrade.site/images_hk0126/1729988680206027651.jpeg"", ""brand"": """", ""category_id_path"": ""14.848776"", ""categories"": [{""id"": ""43cf58c9-504f-43dd-9227-d24ff2c524dc"", ""name"": ""美肤特惠六件套"", ""price"": 214.06, ""quantity"": 1, ""selected"": true, ""remaining_quantity"": 999999}], ""id"": ""53b6178f-7f1a-496b-abc7-5750ac97c8f5"", ""round"": 5}",/search/true?page=1&level1=14&level2=848776&searchQuery=1729988680206027651
