username,product_id,round,visit_time,leave_time
a202400640003,a202300620066-1775890735.2496498,2,2026-04-11 15:06:08.688000,2026-04-11 15:06:09.905000
a202400640003,a202400620158-1775890773.3766143,2,2026-04-11 15:06:01.924000,2026-04-11 15:06:03.306000
a202400640003,a202400620243-1775894020.6373367,6,2026-04-11 16:07:20.392000,2026-04-11 16:07:22.907000
a202400640003,a202400620243-1775894183.764555,6,2026-04-11 16:07:26.026000,2026-04-11 16:07:28.388000
a202400640003,a202400620243-1775894955.8530312,8,2026-04-11 16:39:07.590000,2026-04-11 16:39:08.858000
a202400640003,a202400630023-1775893160.7342002,5,2026-04-11 15:52:19.420000,2026-04-11 15:52:23.212000
a202400640003,a202400640003-1775890577.747394,1,2026-04-11 14:56:26.912000,2026-04-11 14:56:34.625000
a202400640003,a202400640003-1775890577.747394,1,2026-04-11 14:56:37.785000,2026-04-11 14:56:43.612000
a202400640003,a202400640003-1775893401.6043346,5,2026-04-11 15:52:13.726000,2026-04-11 15:52:18.515000
a202400640003,a202400640003-1775893401.6043346,9,2026-04-11 16:55:09.527000,2026-04-11 16:55:19.057000
a202400640003,a202500620164-1775890663.6912231,2,2026-04-11 15:06:11.866000,2026-04-11 15:06:13.389000
a202400640003,a202500800390-1775890800.1359875,2,2026-04-11 15:05:56.428000,2026-04-11 15:05:58.629000
a202400640003,a202500800390-1775894248.7089775,6,2026-04-11 16:07:31.220000,2026-04-11 16:07:35.412000
a202400640003,b202100630238-1775890411.8213136,2,2026-04-11 15:05:36.014000,2026-04-11 15:05:53.395000
a202400640003,b202100630238-1775890558.1307878,2,2026-04-11 15:05:59.446000,2026-04-11 15:06:01.175000
a202400640003,b202300630031-1775890511.9431415,2,2026-04-11 15:06:22.406000,2026-04-11 15:06:24.229000
a202400640003,b202300630048-1775890531.865393,2,2026-04-11 15:05:22.605000,2026-04-11 15:05:24.046000
a202400640003,b202300630048-1775890531.865393,2,2026-04-11 15:05:54.557000,2026-04-11 15:05:55.731000
a202400640003,b202300630252-1775890502.4187376,2,2026-04-11 15:05:14.230000,2026-04-11 15:05:20.163000
a202400640003,b202300630252-1775890502.4187376,2,2026-04-11 15:05:25.335000,2026-04-11 15:05:26.279000
a202400640003,b202300630252-1775890502.4187376,2,2026-04-11 15:05:29.892000,2026-04-11 15:05:31.518000
a202400640003,b202400630132-1775890532.0151732,2,2026-04-11 15:06:17.438000,2026-04-11 15:06:19.111000
a202400640003,b202400630132-1775893978.7520368,6,2026-04-11 16:07:47.756000,2026-04-11 16:07:49.363000
a202400640003,b202400820061-1775893325.080996,5,2026-04-11 15:50:58.085000,2026-04-11 15:51:02.077000
a202400640003,b202500620132-1775890633.0345843,2,2026-04-11 15:06:20.120000,2026-04-11 15:06:21.501000
a202400640003,b202500620370-1775892421.9879072,4,2026-04-11 15:34:25.034000,2026-04-11 15:34:29.349000
a202400800501,1729425298173889065,8,2026-04-11 16:41:06.504000,2026-04-11 16:41:09.728000
a202400800501,1729432562483693937,6,2026-04-11 16:11:51.100000,2026-04-11 16:11:57.415000
a202400800501,1729540017917430090,8,2026-04-11 16:40:30.992000,2026-04-11 16:40:34.772000
a202400800501,1729567829821720761,8,2026-04-11 16:38:10.717000,2026-04-11 16:38:12.059000
a202400800501,1729575394851261372,3,2026-04-11 15:19:40.521000,2026-04-11 15:20:19.717000
a202400800501,1729575395734621116,3,2026-04-11 15:20:31.777000,2026-04-11 15:21:00.059000
a202400800501,1729575396442082236,3,2026-04-11 15:19:03.016000,2026-04-11 15:19:34.676000
a202400800501,1729592010418850025,4,2026-04-11 15:38:39.502000,2026-04-11 15:38:43.036000
a202400800501,1729643078414797473,9,2026-04-11 16:58:30.888000,2026-04-11 16:58:34.686000
a202400800501,1729811581073918849,4,2026-04-11 15:39:06.512000,2026-04-11 15:39:16.007000
a202400800501,1729990336342821055,8,2026-04-11 16:40:28.783000,2026-04-11 16:40:30.188000
a202400800501,1730037568410650835,4,2026-04-11 15:39:28.550000,2026-04-11 15:39:35.514000
a202400800501,1730037568410650835,6,2026-04-11 16:10:58.829000,2026-04-11 16:11:03.589000
a202400800501,1730037568410650835,7,2026-04-11 16:27:24.770000,2026-04-11 16:27:27.436000
a202400800501,1730053106262641238,5,2026-04-11 15:59:23.114000,2026-04-11 15:59:31.292000
a202400800501,1730092835856222545,3,2026-04-11 15:25:31.140000,2026-04-11 15:25:35.068000
a202400800501,1730116154806667983,9,2026-04-11 16:57:35.816000,2026-04-11 16:57:40.110000
a202400800501,1730122686232365489,7,2026-04-11 16:29:02.823000,2026-04-11 16:29:06.783000
a202400800501,1730321184407128218,7,2026-04-11 16:28:24.033000,2026-04-11 16:28:27.957000
a202400800501,1730387025827302061,5,2026-04-11 15:58:51.785000,2026-04-11 15:58:58.204000
a202400800501,1730494451759024972,4,2026-04-11 15:39:19.064000,2026-04-11 15:39:23.118000
a202400800501,8000000000000018,1,2026-04-11 14:55:04.506000,2026-04-11 14:55:37.339000
a202400800501,8000000000000033,2,2026-04-11 15:09:57.552000,2026-04-11 15:10:02.204000
a202400800501,8000000000000038,2,2026-04-11 15:09:20.135000,2026-04-11 15:09:25.124000
a202400800501,8000000000000038,2,2026-04-11 15:11:02.370000,2026-04-11 15:11:04.678000
a202400800501,8000000000000050,1,2026-04-11 14:53:02.138000,2026-04-11 14:53:41.784000
a202400800501,8000000000000064,2,2026-04-11 15:10:38.220000,2026-04-11 15:10:42.966000
a202400800501,8000000000000096,1,2026-04-11 14:56:27.834000,2026-04-11 14:56:36.930000
a202400800501,F003-1775897360.2053604,9,2026-04-11 16:58:19.615000,2026-04-11 16:58:26.841000
a202400800501,a202300620066-1775890660.0342925,2,2026-04-11 15:07:40.480000,2026-04-11 15:07:42.358000
a202400800501,a202300630209-1775894156.3006055,9,2026-04-11 16:56:26.446000,2026-04-11 16:56:27.367000
a202400800501,a202300800004-1775890693.5140135,2,2026-04-11 15:11:37.776000,2026-04-11 15:11:38.679000
a202400800501,a202400620158-1775896111.7446828,8,2026-04-11 16:39:27.893000,2026-04-11 16:39:28.787000
a202400800501,a202400630081-1775896875.9612617,9,2026-04-11 16:56:28.889000,2026-04-11 16:56:29.987000
a202400800501,a202400800501-1775891400.4723039,2,2026-04-11 15:11:07.009000,2026-04-11 15:11:28.018000
a202400800501,a202400800501-1775892017.3259637,7,2026-04-11 16:24:47.758000,2026-04-11 16:24:51.870000
a202400800501,a202400800501-1775892017.3259637,9,2026-04-11 16:56:31.145000,2026-04-11 16:56:32.565000
a202400800501,a202400800501-1775894333.9025767,6,2026-04-11 16:09:15.916000,2026-04-11 16:09:19.108000
a202400800501,a202500620273-1775897032.8878477,9,2026-04-11 16:56:20.653000,2026-04-11 16:56:22.399000
a202400800501,a202500620315-1775896933.409365,9,2026-04-11 16:56:23.630000,2026-04-11 16:56:24.595000
a202400800501,b202300630031-1775895565.3440204,8,2026-04-11 16:39:23.565000,2026-04-11 16:39:27.023000
a202400800501,b202300630252-1775890502.4187376,2,2026-04-11 15:05:10.397000,2026-04-11 15:05:14.544000
a202400800501,b202300630252-1775890502.4187376,2,2026-04-11 15:05:26.490000,2026-04-11 15:05:28.202000
a202400800501,b202300630252-1775890502.4187376,2,2026-04-11 15:05:40.858000,2026-04-11 15:05:42.103000
a202400800501,b202300630252-1775890502.4187376,2,2026-04-11 15:11:35.448000,2026-04-11 15:11:36.355000
a202400800501,b202400620304-1775890539.6119127,2,2026-04-11 15:11:33.165000,2026-04-11 15:11:33.925000
a202400800501,b202400630111-1775896036.0680025,8,2026-04-11 16:40:56.509000,2026-04-11 16:41:01.328000
a202400800501,b202400810248-1775890536.3195837,2,2026-04-11 15:11:30.223000,2026-04-11 15:11:32.105000
a202400800501,b202500610001-1775896801.6200068,9,2026-04-11 16:57:06.519000,2026-04-11 16:57:16.500000
a202400800501,b202537671-1775893324.3615148,9,2026-04-11 16:55:41.645000,2026-04-11 16:55:46.012000
a202400800501,b202537671-1775895170.5576897,8,2026-04-11 16:39:40.675000,2026-04-11 16:39:46.740000
a202400800501,b202537671-1775895170.5576897,8,2026-04-11 16:39:49.664000,2026-04-11 16:39:57.973000
a202400810181,1729455288879057525,8,2026-04-11 16:41:59.809000,2026-04-11 16:42:07.334000
a202400810181,1729575711933172092,7,2026-04-11 16:24:56.852000,2026-04-11 16:25:08.468000
a202400810181,1729578586273122353,4,2026-04-11 15:36:58.903000,2026-04-11 15:37:05.413000
a202400810181,1729589523453282652,3,2026-04-11 15:20:13.388000,2026-04-11 15:20:38.950000
a202400810181,1729616463296760650,8,2026-04-11 16:39:12.377000,2026-04-11 16:39:19.218000
a202400810181,1729684796682504541,4,2026-04-11 15:35:56.319000,2026-04-11 15:36:02.143000
a202400810181,1729701225489206263,4,2026-04-11 15:37:25.918000,2026-04-11 15:37:33.311000
a202400810181,1729724485742266445,3,2026-04-11 15:17:21.889000,2026-04-11 15:18:48.157000
a202400810181,1729731407329855665,4,2026-04-11 15:36:11.129000,2026-04-11 15:36:23.895000
a202400810181,1729733528723819382,5,2026-04-11 15:52:36.649000,2026-04-11 15:52:41.683000
a202400810181,1729771235943287389,7,2026-04-11 16:27:10.003000,2026-04-11 16:27:15.279000
a202400810181,1729798496464308266,5,2026-04-11 15:51:28.901000,2026-04-11 15:51:36.455000
a202400810181,1729829209082465220,8,2026-04-11 16:42:51.515000,2026-04-11 16:42:58.554000
a202400810181,1729850186761603982,7,2026-04-11 16:25:40.222000,2026-04-11 16:25:59.835000
a202400810181,1729866200927931387,3,2026-04-11 15:18:55.282000,2026-04-11 15:19:43.327000
a202400810181,1729937295602453014,9,2026-04-11 16:57:27.794000,2026-04-11 16:57:32.217000
a202400810181,1729987178412608235,6,2026-04-11 16:10:07.778000,2026-04-11 16:10:12.639000
a202400810181,1730217664494078156,6,2026-04-11 16:09:57.392000,2026-04-11 16:10:03.137000
a202400810181,1730508911031126039,5,2026-04-11 15:51:54.253000,2026-04-11 15:52:00.053000
a202400810181,1730508911031126039,7,2026-04-11 16:27:20.127000,2026-04-11 16:27:24.435000
a202400810181,1730549594923436911,8,2026-04-11 16:42:24.084000,2026-04-11 16:42:29.025000
a202400810181,1730617450155969384,9,2026-04-11 16:56:59.699000,2026-04-11 16:57:21.202000
a202400810181,1730648994429110630,9,2026-04-11 16:57:49.447000,2026-04-11 16:57:54.708000
a202400810181,1730867434536732919,7,2026-04-11 16:26:55.567000,2026-04-11 16:27:04.454000
a202400810181,8000000000000004,2,2026-04-11 15:08:29.030000,2026-04-11 15:10:40.776000
a202400810181,8000000000000007,2,2026-04-11 15:12:35.465000,2026-04-11 15:13:20.075000
a202400810181,8000000000000017,1,2026-04-11 14:52:54.448000,2026-04-11 14:53:02.355000
a202400810181,8000000000000033,1,2026-04-11 14:51:39.783000,2026-04-11 14:52:03.113000
a202400810181,8000000000000069,2,2026-04-11 15:11:11.780000,2026-04-11 15:11:54.370000
a202400810181,8000000000000076,1,2026-04-11 14:52:22.645000,2026-04-11 14:52:30.458000
a202400810181,a202400810181-1775890379.4683635,2,2026-04-11 15:10:48.365000,2026-04-11 15:10:53.873000
a202400810181,b202400630132-1775893085.7938652,5,2026-04-11 15:50:56.822000,2026-04-11 15:51:03.544000
a202400810181,b202400630132-1775893085.7938652,5,2026-04-11 15:51:10.126000,2026-04-11 15:51:13.576000
a202500620079,1729424773200055143,8,2026-04-11 16:40:55.648000,2026-04-11 16:40:58.238000
a202500620079,1729432711298189380,3,2026-04-11 15:19:54.190000,2026-04-11 15:20:37.261000
a202500620079,1729432711298189380,9,2026-04-11 17:02:48.012000,2026-04-11 17:02:51.650000
a202500620079,1729432871997180454,3,2026-04-11 15:17:31.532000,2026-04-11 15:18:46.508000
a202500620079,1729433701843635010,5,2026-04-11 15:58:01.597000,2026-04-11 15:58:07.205000
a202500620079,1729433701843635010,5,2026-04-11 15:58:25.181000,2026-04-11 15:58:33.073000
a202500620079,1729434018322746218,6,2026-04-11 16:11:24.707000,2026-04-11 16:11:26.987000
a202500620079,1729434018322746218,6,2026-04-11 16:11:37.467000,2026-04-11 16:11:39.490000
a202500620079,1729444812501781465,9,2026-04-11 17:04:32.716000,2026-04-11 17:04:34.876000
a202500620079,1729445819036109376,9,2026-04-11 17:05:23.814000,2026-04-11 17:05:25.608000
a202500620079,1729458759644121176,5,2026-04-11 15:57:20.631000,2026-04-11 15:57:29.935000
a202500620079,1729510857880013654,7,2026-04-11 16:24:45.383000,2026-04-11 16:24:57.648000
a202500620079,1729510857880013654,7,2026-04-11 16:25:45.152000,2026-04-11 16:25:48.086000
a202500620079,1729510857880013654,9,2026-04-11 17:02:26.875000,2026-04-11 17:02:29.264000
a202500620079,1729517532027127857,9,2026-04-11 17:04:20.564000,2026-04-11 17:04:22.813000
a202500620079,1729525436994390360,7,2026-04-11 16:25:12.692000,2026-04-11 16:25:22.274000
a202500620079,1729525436994390360,7,2026-04-11 16:26:37.368000,2026-04-11 16:26:40.529000
a202500620079,1729541921208109971,4,2026-04-11 15:34:48.429000,2026-04-11 15:34:59.863000
a202500620079,1729567829821720761,8,2026-04-11 16:43:12.055000,2026-04-11 16:43:21.652000
a202500620079,1729567829821720761,8,2026-04-11 16:43:23.421000,2026-04-11 16:43:29.176000
a202500620079,1729575396442082236,8,2026-04-11 16:40:36.964000,2026-04-11 16:40:48.838000
a202500620079,1729575396442082236,9,2026-04-11 17:01:34.393000,2026-04-11 17:01:43.285000
a202500620079,1729575396442082236,9,2026-04-11 17:02:36.599000,2026-04-11 17:02:39.257000
a202500620079,1729584606189095799,9,2026-04-11 17:04:37.866000,2026-04-11 17:04:39.804000
a202500620079,1729602030748141835,9,2026-04-11 17:04:42.362000,2026-04-11 17:04:44.397000
a202500620079,1729609514345007726,8,2026-04-11 16:41:04.370000,2026-04-11 16:41:06.687000
a202500620079,1729617387228334922,7,2026-04-11 16:28:32.164000,2026-04-11 16:28:35.244000
a202500620079,1729621365068172139,9,2026-04-11 17:04:09.213000,2026-04-11 17:04:11.462000
a202500620079,1729623044229794659,6,2026-04-11 16:11:20.087000,2026-04-11 16:11:23.211000
a202500620079,1729623044229794659,6,2026-04-11 16:11:33.090000,2026-04-11 16:11:35.917000
a202500620079,1729623102342728155,7,2026-04-11 16:24:12.686000,2026-04-11 16:24:20.499000
a202500620079,1729623102342728155,7,2026-04-11 16:26:04.626000,2026-04-11 16:26:06.948000
a202500620079,1729670937545378107,6,2026-04-11 16:11:01.707000,2026-04-11 16:11:15.981000
a202500620079,1729670937545378107,6,2026-04-11 16:11:28.306000,2026-04-11 16:11:30.786000
a202500620079,1729673042550426183,5,2026-04-11 15:58:20.997000,2026-04-11 15:58:23.549000
a202500620079,1729677570864416811,6,2026-04-11 16:08:43.076000,2026-04-11 16:08:49.053000
a202500620079,1729679674890684590,9,2026-04-11 17:04:50.805000,2026-04-11 17:04:52.848000
a202500620079,1729682487132326247,7,2026-04-11 16:28:43.412000,2026-04-11 16:28:45.953000
a202500620079,1729686811486947645,8,2026-04-11 16:43:37.990000,2026-04-11 16:43:40.463000
a202500620079,1729686986322774985,9,2026-04-11 17:05:26.531000,2026-04-11 17:05:29.165000
a202500620079,1729695519599266511,9,2026-04-11 17:04:25.414000,2026-04-11 17:04:27.472000
a202500620079,1729708098713848585,7,2026-04-11 16:24:07.242000,2026-04-11 16:24:09.325000
a202500620079,1729711939353675929,7,2026-04-11 16:28:20.793000,2026-04-11 16:28:22.945000
a202500620079,1729717132451351444,7,2026-04-11 16:28:16.821000,2026-04-11 16:28:18.681000
a202500620079,1729741896589740063,6,2026-04-11 16:13:06.204000,2026-04-11 16:13:14.323000
a202500620079,1729845770235775739,8,2026-04-11 16:39:28.650000,2026-04-11 16:39:40.215000
a202500620079,1729845770235775739,8,2026-04-11 16:40:08.371000,2026-04-11 16:40:11.630000
a202500620079,1729846322281286084,8,2026-04-11 16:41:20.570000,2026-04-11 16:41:30.952000
a202500620079,1729850361182915507,7,2026-04-11 16:24:25.536000,2026-04-11 16:24:38.155000
a202500620079,1729850361182915507,7,2026-04-11 16:26:19.201000,2026-04-11 16:26:31.108000
a202500620079,1729851643678722483,4,2026-04-11 15:35:27.338000,2026-04-11 15:35:42.415000
a202500620079,1729944073407006738,9,2026-04-11 16:59:42.976000,2026-04-11 16:59:45.529000
a202500620079,1729964304722528776,8,2026-04-11 16:38:59.180000,2026-04-11 16:39:01.852000
a202500620079,1729980812995234594,7,2026-04-11 16:24:01.862000,2026-04-11 16:24:04.378000
a202500620079,1729988972888689111,5,2026-04-11 15:57:51.433000,2026-04-11 15:57:57.732000
a202500620079,1730015408418753488,6,2026-04-11 16:11:51.478000,2026-04-11 16:11:53.503000
a202500620079,1730016858677545243,6,2026-04-11 16:08:37.559000,2026-04-11 16:08:41.450000
a202500620079,1730056759513746220,7,2026-04-11 16:23:54.657000,2026-04-11 16:23:56.820000
a202500620079,1730096783153728140,8,2026-04-11 16:40:21.600000,2026-04-11 16:40:24.390000
a202500620079,1730107804326267536,8,2026-04-11 16:40:13.565000,2026-04-11 16:40:16.079000
a202500620079,1730123501488998468,5,2026-04-11 15:58:11.883000,2026-04-11 15:58:15.458000
a202500620079,1730126699564469053,8,2026-04-11 16:38:53.964000,2026-04-11 16:38:56.303000
a202500620079,1730147587084880299,6,2026-04-11 16:11:41.900000,2026-04-11 16:11:44.192000
a202500620079,1730149991001590212,8,2026-04-11 16:41:34.445000,2026-04-11 16:41:36.373000
a202500620079,1730159075472804005,5,2026-04-11 15:54:26.411000,2026-04-11 15:54:32.030000
a202500620079,1730170703440349710,8,2026-04-11 16:39:23.957000,2026-04-11 16:39:26.367000
a202500620079,1730186777795136129,8,2026-04-11 16:39:19.451000,2026-04-11 16:39:21.880000
a202500620079,1730279164447198101,9,2026-04-11 17:03:59.391000,2026-04-11 17:04:01.996000
a202500620079,1730286804240533820,7,2026-04-11 16:27:50.689000,2026-04-11 16:28:10.449000
a202500620079,1730302246177311215,9,2026-04-11 17:00:34.566000,2026-04-11 17:00:38.153000
a202500620079,1730358431892998824,7,2026-04-11 16:23:44.516000,2026-04-11 16:23:47.503000
a202500620079,1730437716565855000,7,2026-04-11 16:23:49.767000,2026-04-11 16:23:52.647000
a202500620079,1730480000751930178,8,2026-04-11 16:38:48.955000,2026-04-11 16:38:51.501000
a202500620079,1730480000751930178,8,2026-04-11 16:39:09.630000,2026-04-11 16:39:15.862000
a202500620079,1730487649048169265,3,2026-04-11 15:21:07.677000,2026-04-11 15:22:00.593000
a202500620079,1730487649048169265,5,2026-04-11 15:52:16.120000,2026-04-11 15:52:26.888000
a202500620079,1730487649048169265,9,2026-04-11 17:02:09.962000,2026-04-11 17:02:19.358000
a202500620079,1730487649048169265,9,2026-04-11 17:03:04.358000,2026-04-11 17:03:07.140000
a202500620079,1730513622787263419,8,2026-04-11 16:41:11.358000,2026-04-11 16:41:13.630000
a202500620079,1730568167693716433,7,2026-04-11 16:28:53.074000,2026-04-11 16:28:57.192000
a202500620079,1730617450155969384,9,2026-04-11 16:59:58.227000,2026-04-11 17:00:00.272000
a202500620079,1730642791236012502,9,2026-04-11 16:59:18.228000,2026-04-11 16:59:21.321000
a202500620079,1730665581022055367,9,2026-04-11 16:58:56.001000,2026-04-11 16:58:59.422000
a202500620079,1730766470017944353,8,2026-04-11 16:39:05.619000,2026-04-11 16:39:07.912000
a202500620079,1730829902630914915,7,2026-04-11 16:27:35.123000,2026-04-11 16:27:46.253000
a202500620079,1730843780850944687,9,2026-04-11 16:59:09.977000,2026-04-11 16:59:12.222000
a202500620079,8000000000000011,2,2026-04-11 15:10:58.588000,2026-04-11 15:11:39.512000
a202500620079,8000000000000015,1,2026-04-11 14:53:18.707000,2026-04-11 14:53:24.377000
a202500620079,8000000000000087,2,2026-04-11 15:12:04.783000,2026-04-11 15:12:34.066000
a202500620079,8000000000000090,2,2026-04-11 15:12:44.708000,2026-04-11 15:13:05.425000
a202500620079,8000000000000096,1,2026-04-11 14:57:04.944000,2026-04-11 15:00:05.857000
a202500620079,8000000000000097,1,2026-04-11 14:51:48.950000,2026-04-11 14:51:58.207000
a202500620079,a202300620417-1775890586.7959824,2,2026-04-11 15:05:17.612000,2026-04-11 15:05:22.651000
a202500620079,a202300630209-1775894156.3006055,7,2026-04-11 16:23:00.036000,2026-04-11 16:23:05.929000
a202500620079,a202400630023-1775896909.7371366,9,2026-04-11 17:06:02.402000,2026-04-11 17:06:04.425000
a202500620079,a202400800501-1775890594.1254315,2,2026-04-11 15:06:09.947000,2026-04-11 15:06:20.201000
a202500620079,a202400800501-1775896867.9845924,9,2026-04-11 16:58:37.031000,2026-04-11 16:58:39.845000
a202500620079,a202500620079-1775890800.8686101,2,2026-04-11 15:06:22.081000,2026-04-11 15:06:28.558000
a202500620079,a202500620079-1775892030.830937,7,2026-04-11 16:26:57.555000,2026-04-11 16:27:01.585000
a202500620079,a202500620079-1775892030.830937,9,2026-04-11 16:58:25.194000,2026-04-11 16:58:28.483000
a202500620079,a202500620079-1775895071.3579478,7,2026-04-11 16:23:11.809000,2026-04-11 16:23:17.959000
a202500620079,a202500620079-1775895071.3579478,7,2026-04-11 16:25:23.714000,2026-04-11 16:25:26.663000
a202500620079,a202500620079-1775895873.1641507,7,2026-04-11 16:25:28.426000,2026-04-11 16:25:30.926000
a202500620079,a202500620079-1775895873.1641507,7,2026-04-11 16:27:08.990000,2026-04-11 16:27:22.881000
a202500620079,a202500620079-1775895894.0686657,7,2026-04-11 16:25:33.160000,2026-04-11 16:25:35.073000
a202500620079,a202500620079-1775895894.0686657,7,2026-04-11 16:26:48.494000,2026-04-11 16:26:54.889000
a202500620079,a202500620079-1775896078.9364207,7,2026-04-11 16:29:13.898000,2026-04-11 16:29:22.660000
a202500620079,a202500620079-1775896078.9364207,7,2026-04-11 16:33:21.375000,2026-04-11 16:33:27.997000
a202500620079,a202500620079-1775896753.1145012,8,2026-04-11 16:39:41.821000,2026-04-11 16:39:47.609000
a202500620079,a202500620079-1775896775.7129674,8,2026-04-11 16:41:52.733000,2026-04-11 16:41:54.848000
a202500620079,a202500620079-1775896775.7129674,8,2026-04-11 16:43:56.277000,2026-04-11 16:44:01.067000
a202500620079,a202500620079-1775896775.7129674,8,2026-04-11 16:44:09.767000,2026-04-11 16:44:16.793000
a202500620079,a202500620079-1775896845.0025663,8,2026-04-11 16:41:40.590000,2026-04-11 16:41:48.684000
a202500620079,a202500620079-1775896885.5885403,9,2026-04-11 16:55:15.128000,2026-04-11 16:55:22.229000
a202500620079,a202500620079-1775896885.5885403,9,2026-04-11 16:58:17.533000,2026-04-11 16:58:21.426000
a202500620079,a202500620079-1775897006.147115,9,2026-04-11 16:55:23.361000,2026-04-11 16:55:29.868000
a202500620079,b202500620184-1775890578.0619776,2,2026-04-11 15:10:30.367000,2026-04-11 15:10:33.231000
a202500620164,1729431066051578699,7,2026-04-11 16:27:40.293000,2026-04-11 16:27:44.106000
a202500620164,1729431565166152624,8,2026-04-11 16:49:21.973000,2026-04-11 16:49:26.990000
a202500620164,1729432562504535016,4,2026-04-11 15:35:23.126000,2026-04-11 15:35:26.710000
a202500620164,1729446288134212092,9,2026-04-11 17:04:23.482000,2026-04-11 17:04:25.010000
a202500620164,1729447098221824599,9,2026-04-11 17:09:19.930000,2026-04-11 17:09:23.539000
a202500620164,1729448326955961207,3,2026-04-11 15:24:29.533000,2026-04-11 15:24:31.590000
a202500620164,1729450545019128515,7,2026-04-11 16:28:59.830000,2026-04-11 16:29:03.409000
a202500620164,1729453191485294760,7,2026-04-11 16:35:01.609000,2026-04-11 16:35:05.363000
a202500620164,1729465389778438334,9,2026-04-11 17:00:49.125000,2026-04-11 17:00:53.822000
a202500620164,1729479830696594223,7,2026-04-11 16:26:38.893000,2026-04-11 16:26:43.679000
a202500620164,1729494148091579021,9,2026-04-11 17:01:27.145000,2026-04-11 17:01:32.568000
a202500620164,1729502494506125460,8,2026-04-11 16:45:54.177000,2026-04-11 16:45:58.448000
a202500620164,1729515357371337094,9,2026-04-11 17:08:34.737000,2026-04-11 17:08:36.123000
a202500620164,1729527326030596286,8,2026-04-11 16:43:34.190000,2026-04-11 16:43:37.522000
a202500620164,1729540017917430090,7,2026-04-11 16:35:44.739000,2026-04-11 16:35:47.833000
a202500620164,1729540017917430090,7,2026-04-11 16:35:56.651000,2026-04-11 16:36:00.215000
a202500620164,1729565211262224751,3,2026-04-11 15:24:25.030000,2026-04-11 15:24:26.481000
a202500620164,1729572829764357063,4,2026-04-11 15:38:02.982000,2026-04-11 15:38:04.417000
a202500620164,1729573924682172763,3,2026-04-11 15:27:42.766000,2026-04-11 15:27:44.953000
a202500620164,1729574292672972970,5,2026-04-11 15:59:24.646000,2026-04-11 15:59:35.306000
a202500620164,1729575394851261372,4,2026-04-11 15:39:19.106000,2026-04-11 15:39:23.918000
a202500620164,1729581876026050755,3,2026-04-11 15:24:33.909000,2026-04-11 15:24:35.718000
a202500620164,1729583762818959615,3,2026-04-11 15:24:43.939000,2026-04-11 15:24:45.668000
a202500620164,1729583913907947983,3,2026-04-11 15:27:52.028000,2026-04-11 15:27:53.264000
a202500620164,1729583913907947983,3,2026-04-11 15:28:46.009000,2026-04-11 15:28:47.315000
a202500620164,1729584146300832235,9,2026-04-11 16:54:56.441000,2026-04-11 16:54:58.458000
a202500620164,1729584146300832235,9,2026-04-11 17:08:25.616000,2026-04-11 17:08:27.582000
a202500620164,1729587697561799095,6,2026-04-11 16:19:25.583000,2026-04-11 16:19:26.858000
a202500620164,1729602069452786077,6,2026-04-11 16:20:04.307000,2026-04-11 16:20:05.766000
a202500620164,1729604662312668113,3,2026-04-11 15:31:14.919000,2026-04-11 15:31:16.842000
a202500620164,1729605567674747850,3,2026-04-11 15:20:13.073000,2026-04-11 15:20:16.852000
a202500620164,1729605568702548938,3,2026-04-11 15:21:39.669000,2026-04-11 15:21:57.177000
a202500620164,1729605568702548938,3,2026-04-11 15:30:09.278000,2026-04-11 15:30:12.992000
a202500620164,1729607039174085453,6,2026-04-11 16:18:42.348000,2026-04-11 16:18:44.374000
a202500620164,1729607039174085453,6,2026-04-11 16:19:14.731000,2026-04-11 16:19:16.182000
a202500620164,1729607039174085453,6,2026-04-11 16:20:15.388000,2026-04-11 16:20:18.793000
a202500620164,1729611029657062244,3,2026-04-11 15:24:20.046000,2026-04-11 15:24:21.643000
a202500620164,1729622280962083757,3,2026-04-11 15:21:59.551000,2026-04-11 15:22:01.215000
a202500620164,1729623685145724953,3,2026-04-11 15:25:02.051000,2026-04-11 15:25:03.702000
a202500620164,1729632252373535216,6,2026-04-11 16:18:50.543000,2026-04-11 16:18:52.525000
a202500620164,1729635486046521840,6,2026-04-11 16:18:54.519000,2026-04-11 16:18:56.371000
a202500620164,1729647119173061078,4,2026-04-11 15:37:39.214000,2026-04-11 15:37:41.222000
a202500620164,1729647119173061078,4,2026-04-11 15:38:08.771000,2026-04-11 15:38:13.024000
a202500620164,1729651035115719181,3,2026-04-11 15:24:53.096000,2026-04-11 15:24:54.630000
a202500620164,1729652212965869792,4,2026-04-11 15:44:44.362000,2026-04-11 15:44:48.291000
a202500620164,1729652790265416176,6,2026-04-11 16:19:08.870000,2026-04-11 16:19:10.829000
a202500620164,1729679568760900435,3,2026-04-11 15:21:13.808000,2026-04-11 15:21:16.231000
a202500620164,1729681007378729811,3,2026-04-11 15:24:14.538000,2026-04-11 15:24:17.062000
a202500620164,1729689420680497981,5,2026-04-11 16:03:54.462000,2026-04-11 16:03:59.716000
a202500620164,1729692188579564172,3,2026-04-11 15:31:09.889000,2026-04-11 15:31:11.508000
a202500620164,1729698448320399374,9,2026-04-11 17:09:50.069000,2026-04-11 17:09:52.016000
a202500620164,1729700170657859694,3,2026-04-11 15:22:34.930000,2026-04-11 15:22:36.565000
